experiment_id,horizon,standard_or_stress,rolling_method,number_of_windows,possible_window_count,p_target_300_before_stop,p_target_400_before_stop,p_target_600_before_stop,p_target_900_before_stop,p_target_1200_before_stop,p_any_project_stop_hit,median_stop_enforced_final_equity,mean_stop_enforced_final_equity,p25_stop_enforced_final_equity,p75_stop_enforced_final_equity,p90_stop_enforced_final_equity,p95_stop_enforced_final_equity,max_stop_enforced_final_equity,median_max_drawdown,worst_max_drawdown,expected_profit_dollars,expected_profit_pct,run_validation_scope,selected_horizons,omitted_horizons,selected_horizons_completed,full_horizon_validation_completed,candidate_exhaustive_completed,reduced_validation,reduced_validation_reason,evidence_finality,notes,window_start_equity_min,window_start_equity_max,window_start_equity_violation_count,high_water_start_violation_count,target_state_start_violation_count,stop_state_start_violation_count,reference_check_available,reference_median_abs_error,reference_max_abs_error,reference_error_status,accounting_integrity_status
SPY_200d_trend_model,30,standard,deterministic_stratified_sample,40,5104,0.05,0.0,0.0,0.0,0.0,0.0,3022.232812015507,3047.4104109315585,3000.0,3095.134624364999,3244.262687581768,3264.383495236333,3287.035157934186,-47.822863144184794,-241.62846092684777,47.410410931558545,0.01580347031051943,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,computed from cached adjusted SPY/BIL prices,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
SPY_200d_trend_model,60,standard,deterministic_stratified_sample,39,5074,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,3104.6503115782407,3077.527930945452,3005.7900970639575,3191.079404586012,3237.6315866579807,3266.4310966643184,3367.0695222106087,-113.153284395436,-338.15490697651467,77.52793094545223,0.025842643648483987,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,computed from cached adjusted SPY/BIL prices,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
SPY_200d_trend_model,90,standard,deterministic_stratified_sample,39,5044,0.23076923076923078,0.10256410256410256,0.0,0.0,0.0,0.0,3098.5300034541674,3098.2727791278026,3006.579227627015,3212.086125447453,3256.96552050022,3314.0202224975487,3436.2138035600815,-197.73747913717898,-354.0695895855383,98.27277912780255,0.03275759304260095,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,computed from cached adjusted SPY/BIL prices,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
SPY_200d_trend_model,180,standard,deterministic_stratified_sample,39,4954,0.5384615384615384,0.20512820512820512,0.10256410256410256,0.02564102564102564,0.0,0.0,3216.9315768478555,3206.6434437202765,3014.177937472943,3349.8589959406304,3543.4951403605987,3711.427154172718,3776.487875635823,-223.643028104505,-437.79533655105115,206.64344372027654,0.06888114790675881,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,computed from cached adjusted SPY/BIL prices,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
SPY_200d_trend_model,30,stress,deterministic_stratified_sample,40,5104,0.05,0.0,0.0,0.0,0.0,0.0,3019.241253164134,3045.6071626030716,3000.0,3095.134624364999,3244.262687581768,3264.383495236333,3283.763724540367,-47.80253713423622,-250.04267377514316,45.60716260307163,0.015202387534357209,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,computed from cached adjusted SPY/BIL prices,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
SPY_200d_trend_model,60,stress,deterministic_stratified_sample,39,5074,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,3101.538558518749,3074.1769849942407,3005.7900970639575,3187.8955294850903,3236.9950438074848,3266.4310966643184,3363.748544566494,-113.153284395436,-367.56410325087654,74.17698499424068,0.02472566166474688,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,computed from cached adjusted SPY/BIL prices,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
SPY_200d_trend_model,90,stress,deterministic_stratified_sample,39,5044,0.23076923076923078,0.10256410256410256,0.0,0.0,0.0,0.0,3098.5300034541674,3093.428747573711,3005.8265274709884,3212.086125447453,3256.96552050022,3310.754631111786,3436.2138035600815,-200.54968424727258,-378.73699745097474,93.42874757371101,0.03114291585790374,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,computed from cached adjusted SPY/BIL prices,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
SPY_200d_trend_model,180,stress,deterministic_stratified_sample,39,4954,0.5384615384615384,0.20512820512820512,0.10256410256410256,0.0,0.0,0.0,3216.9315768478555,3198.9893823768107,3009.6892245830736,3343.1755280644993,3537.8500364981537,3707.7965305328567,3776.487875635823,-226.70249106806568,-463.51318894112956,198.98938237681068,0.06632979412560358,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,computed from cached adjusted SPY/BIL prices,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
GLD_buy_hold,30,standard,deterministic_stratified_sample,40,5104,0.125,0.075,0.0,0.0,0.0,0.0,3015.2143339551994,3051.883232985975,2936.7937757456334,3164.4855782924365,3327.749084545015,3402.583791511304,3520.4668979658654,-164.07532725583997,-324.8407643312112,51.883232985975155,0.017294410995325027,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,computed from cached adjusted GLD prices,3000.0,3000.0,0,0,0,0,True,4.547473508864641e-13,3.183231456205249e-12,passed,passed
GLD_buy_hold,60,standard,deterministic_stratified_sample,39,5074,0.3076923076923077,0.2564102564102564,0.1282051282051282,0.0,0.0,0.0,3074.752582883741,3111.4448990262968,2905.730117418062,3359.045858730123,3614.1729631073704,3662.509695732559,3776.371389061678,-230.88358767799446,-561.4474949452147,111.44489902629675,0.037148299675432206,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,computed from cached adjusted GLD prices,3000.0,3000.0,0,0,0,0,True,6.821210263296962e-13,4.547473508864641e-12,passed,passed
