experiment_id,horizon,standard_or_stress,rolling_method,number_of_windows,possible_window_count,p_target_300_before_stop,p_target_400_before_stop,p_target_600_before_stop,p_target_900_before_stop,p_target_1200_before_stop,p_any_project_stop_hit,median_stop_enforced_final_equity,mean_stop_enforced_final_equity,p25_stop_enforced_final_equity,p75_stop_enforced_final_equity,p90_stop_enforced_final_equity,p95_stop_enforced_final_equity,max_stop_enforced_final_equity,median_max_drawdown,worst_max_drawdown,expected_profit_dollars,expected_profit_pct,run_validation_scope,selected_horizons,omitted_horizons,selected_horizons_completed,full_horizon_validation_completed,candidate_exhaustive_completed,reduced_validation,reduced_validation_reason,evidence_finality,notes,window_start_equity_min,window_start_equity_max,window_start_equity_violation_count,high_water_start_violation_count,target_state_start_violation_count,stop_state_start_violation_count,reference_check_available,reference_median_abs_error,reference_max_abs_error,reference_error_status,accounting_integrity_status
combo_SPY200d_GLD_50_50_v1,30,standard,all_possible,4853,4853,0.012775602719967,0.0006181743251596,0.0,0.0,0.0,0.0,3033.5283838910805,3034.5333928085847,2968.7880725082614,3101.6115389990546,3167.630807305792,3204.916085674487,3403.9808377361287,-85.2018480225197,-415.6261532260628,34.53339280858472,0.0115111309361948,all_horizons,"30,60,90,180",,True,True,True,False,,exact_all_possible,predeclared fixed monthly combination account using window-local sleeve returns,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_SPY200d_GLD_50_50_v1,60,standard,all_possible,4823,4823,0.0984864192411362,0.0311009744972009,0.0,0.0,0.0,0.0,3064.9627157326618,3070.239540588822,2969.9225685161487,3162.576631034191,3252.546678295153,3315.522576042616,3547.7864933482933,-128.7333419743054,-434.58212277426446,70.23954058882191,0.023413180196274,all_horizons,"30,60,90,180",,True,True,True,False,,exact_all_possible,predeclared fixed monthly combination account using window-local sleeve returns,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_SPY200d_GLD_50_50_v1,90,standard,all_possible,4793,4793,0.2090548716878781,0.091591904861256,0.0114750678072188,0.0,0.0,0.0,3107.8566309792723,3107.3982923991525,2985.2927927997116,3211.1051493475934,3333.817128023766,3414.348922667187,3732.5824700693183,-164.95551388892136,-452.23325128125634,107.39829239915252,0.0357994307997175,all_horizons,"30,60,90,180",,True,True,True,False,,exact_all_possible,predeclared fixed monthly combination account using window-local sleeve returns,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_SPY200d_GLD_50_50_v1,180,standard,all_possible,4703,4703,0.4805443334042101,0.3151180097809908,0.1265149904316393,0.0229640654901126,0.001913672124176,0.0,3195.2730862913368,3219.429246039787,3021.704938069552,3389.8371205891945,3601.4029767603574,3722.6463913934017,4256.778845064813,-214.11579592674343,-516.4880133929437,219.4292460397869,0.0731430820132623,all_horizons,"30,60,90,180",,True,True,True,False,,exact_all_possible,predeclared fixed monthly combination account using window-local sleeve returns,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_SPY200d_GLD_50_50_v1,30,stress,all_possible,4853,4853,0.012775602719967,0.0006181743251596,0.0,0.0,0.0,0.0,3032.734362877935,3033.596121918399,2967.4504849235327,3100.868315399245,3166.993032231964,3204.898724346169,3403.9808377361287,-85.4030872962162,-422.30189668136927,33.59612191839915,0.011198707306133,all_horizons,"30,60,90,180",,True,True,True,False,,exact_all_possible,predeclared fixed monthly combination account using window-local sleeve returns,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_SPY200d_GLD_50_50_v1,60,stress,all_possible,4823,4823,0.0976570599212108,0.0311009744972009,0.0,0.0,0.0,0.0,3063.408346934522,3068.317059052914,2967.7216185673165,3161.5337713109557,3251.6447704620864,3315.1536353332363,3547.7864933482933,-128.87387125157693,-441.5623350140013,68.31705905291392,0.022772353017638,all_horizons,"30,60,90,180",,True,True,True,False,,exact_all_possible,predeclared fixed monthly combination account using window-local sleeve returns,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_SPY200d_GLD_50_50_v1,90,stress,all_possible,4793,4793,0.2075944085124139,0.0909659920717713,0.0114750678072188,0.0,0.0,0.0,3105.2271336259973,3104.4611111154077,2982.009227074094,3207.654094165326,3332.9990623026983,3414.0369045882044,3732.5824700693183,-166.29556163712277,-456.8636620023599,104.46111111540768,0.0348203703718026,all_horizons,"30,60,90,180",,True,True,True,False,,exact_all_possible,predeclared fixed monthly combination account using window-local sleeve returns,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_SPY200d_GLD_50_50_v1,180,stress,all_possible,4703,4703,0.4701254518392515,0.3089517329364236,0.1254518392515415,0.0219009143100148,0.001913672124176,0.0,3189.6753746760155,3213.27275289351,3015.7368435997005,3382.4512261916907,3598.9839809537075,3720.2655009111354,4254.660900216264,-215.7882158602829,-521.7912039142398,213.27275289351064,0.0710909176311702,all_horizons,"30,60,90,180",,True,True,True,False,,exact_all_possible,predeclared fixed monthly combination account using window-local sleeve returns,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
asset_class_tsmom_top2_v1,30,standard,all_possible,4853,4853,0.0216361013805893,0.0014424067587059,0.0,0.0,0.0,0.0,3027.0461238337457,3030.902253969782,2974.3458867501436,3088.8513448441963,3162.1009307476806,3212.9500631050073,3429.3307831547168,-77.89138298214539,-535.9008589098194,30.902253969782123,0.0103007513232606,all_horizons,"30,60,90,180",,True,True,True,False,,exact_all_possible,predeclared asset-class TSMOM top-2 SPY/GLD/IEF with BIL fallback,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
asset_class_tsmom_top2_v1,60,standard,all_possible,4823,4823,0.1034625751606883,0.0350404312668463,0.0,0.0,0.0,0.0,3064.116646960881,3063.6064243680403,2984.083115156075,3149.686562406595,3250.496020092815,3314.260362092514,3566.488249550712,-119.13119778551982,-557.472591593028,63.60642436804028,0.0212021414560135,all_horizons,"30,60,90,180",,True,True,True,False,,exact_all_possible,predeclared asset-class TSMOM top-2 SPY/GLD/IEF with BIL fallback,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
asset_class_tsmom_top2_v1,90,standard,all_possible,4793,4793,0.2153139995827248,0.0940955560191946,0.0089714166492802,0.0,0.0,0.0,3098.025664965221,3098.0229294651285,2999.764895479957,3207.832133799033,3329.0545745255586,3396.0089135649014,3732.582470069317,-149.4743074107787,-579.6583437882568,98.02292946512851,0.0326743098217094,all_horizons,"30,60,90,180",,True,True,True,False,,exact_all_possible,predeclared asset-class TSMOM top-2 SPY/GLD/IEF with BIL fallback,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
asset_class_tsmom_top2_v1,180,standard,all_possible,4703,4703,0.468424409951095,0.3217095470975973,0.1231129066553263,0.0199872421858388,0.0,0.0131830746332128,3199.7544901350902,3198.724723755823,3044.453432186074,3375.7859470718827,3551.151519442178,3670.230220852619,4117.741087445804,-209.52540047228968,-655.4062847615482,198.7247237558231,0.0662415745852744,all_horizons,"30,60,90,180",,True,True,True,False,,exact_all_possible,predeclared asset-class TSMOM top-2 SPY/GLD/IEF with BIL fallback,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
