experiment_id,horizon,standard_or_stress,rolling_method,number_of_windows,possible_window_count,p_target_300_before_stop,p_target_400_before_stop,p_target_600_before_stop,p_target_900_before_stop,p_target_1200_before_stop,p_any_project_stop_hit,median_stop_enforced_final_equity,mean_stop_enforced_final_equity,p25_stop_enforced_final_equity,p75_stop_enforced_final_equity,p90_stop_enforced_final_equity,p95_stop_enforced_final_equity,max_stop_enforced_final_equity,median_max_drawdown,worst_max_drawdown,expected_profit_dollars,expected_profit_pct,evidence_finality,notes,window_start_equity_min,window_start_equity_max,window_start_equity_violation_count,high_water_start_violation_count,target_state_start_violation_count,stop_state_start_violation_count,reference_check_available,reference_median_abs_error,reference_max_abs_error,reference_error_status,accounting_integrity_status
combo_SPY200d_GLD_50_50_v1,30,standard,all_possible,4853,4853,0.012775602719967031,0.000618174325159695,0.0,0.0,0.0,0.0,3033.5283838910805,3034.5333928085847,2968.7880725082614,3101.6115389990546,3167.630807305792,3204.916085674487,3403.9808377361287,-85.2018480225197,-415.6261532260628,34.53339280858472,0.011511130936194824,exact_all_possible,predeclared fixed monthly combination account using window-local sleeve returns,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_SPY200d_GLD_50_50_v1,60,standard,all_possible,4823,4823,0.09848641924113623,0.031100974497200912,0.0,0.0,0.0,0.0,3064.9627157326618,3070.239540588822,2969.9225685161487,3162.576631034191,3252.5466782951526,3315.522576042616,3547.7864933482933,-128.7333419743054,-434.58212277426446,70.23954058882191,0.02341318019627403,exact_all_possible,predeclared fixed monthly combination account using window-local sleeve returns,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_SPY200d_GLD_50_50_v1,90,standard,all_possible,4793,4793,0.20905487168787815,0.091591904861256,0.011475067807218861,0.0,0.0,0.0,3107.8566309792723,3107.3982923991525,2985.2927927997116,3211.1051493475934,3333.817128023766,3414.348922667187,3732.5824700693183,-164.95551388892136,-452.23325128125634,107.39829239915252,0.03579943079971759,exact_all_possible,predeclared fixed monthly combination account using window-local sleeve returns,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_SPY200d_GLD_50_50_v1,180,standard,all_possible,4703,4703,0.4805443334042101,0.31511800978099086,0.12651499043163938,0.022964065490112696,0.0019136721241760578,0.0,3195.2730862913368,3219.429246039787,3021.704938069552,3389.8371205891945,3601.4029767603574,3722.6463913934017,4256.778845064813,-214.11579592674343,-516.4880133929437,219.4292460397869,0.07314308201326236,exact_all_possible,predeclared fixed monthly combination account using window-local sleeve returns,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_SPY200d_GLD_50_50_v1,30,stress,all_possible,4853,4853,0.012775602719967031,0.000618174325159695,0.0,0.0,0.0,0.0,3032.734362877935,3033.596121918399,2967.4504849235327,3100.868315399245,3166.9930322319638,3204.898724346169,3403.9808377361287,-85.4030872962162,-422.30189668136927,33.59612191839915,0.011198707306133038,exact_all_possible,predeclared fixed monthly combination account using window-local sleeve returns,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_SPY200d_GLD_50_50_v1,60,stress,all_possible,4823,4823,0.09765705992121086,0.031100974497200912,0.0,0.0,0.0,0.0,3063.408346934522,3068.317059052914,2967.7216185673165,3161.5337713109557,3251.6447704620864,3315.1536353332363,3547.7864933482933,-128.87387125157693,-441.5623350140013,68.31705905291392,0.022772353017638025,exact_all_possible,predeclared fixed monthly combination account using window-local sleeve returns,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_SPY200d_GLD_50_50_v1,90,stress,all_possible,4793,4793,0.20759440851241392,0.09096599207177133,0.011475067807218861,0.0,0.0,0.0,3105.2271336259973,3104.4611111154077,2982.0092270740934,3207.654094165326,3332.9990623026983,3414.0369045882044,3732.5824700693183,-166.29556163712277,-456.8636620023599,104.46111111540768,0.034820370371802634,exact_all_possible,predeclared fixed monthly combination account using window-local sleeve returns,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_SPY200d_GLD_50_50_v1,180,stress,all_possible,4703,4703,0.47012545183925153,0.3089517329364236,0.12545183925154157,0.021900914310014886,0.0019136721241760578,0.0,3189.6753746760155,3213.2727528935106,3015.7368435997005,3382.4512261916907,3598.9839809537075,3720.2655009111354,4254.660900216264,-215.7882158602829,-521.7912039142398,213.27275289351064,0.07109091763117026,exact_all_possible,predeclared fixed monthly combination account using window-local sleeve returns,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
asset_class_tsmom_top2_v1,30,standard,all_possible,4853,4853,0.021636101380589325,0.001442406758705955,0.0,0.0,0.0,0.0,3027.0461238337457,3030.902253969782,2974.3458867501436,3088.8513448441963,3162.1009307476806,3212.9500631050073,3429.3307831547168,-77.89138298214539,-535.9008589098194,30.902253969782123,0.010300751323260693,exact_all_possible,predeclared asset-class TSMOM top-2 SPY/GLD/IEF with BIL fallback,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
asset_class_tsmom_top2_v1,60,standard,all_possible,4823,4823,0.10346257516068837,0.03504043126684636,0.0,0.0,0.0,0.0,3064.116646960881,3063.6064243680403,2984.083115156075,3149.686562406595,3250.496020092815,3314.260362092514,3566.488249550712,-119.13119778551982,-557.472591593028,63.60642436804028,0.021202141456013512,exact_all_possible,predeclared asset-class TSMOM top-2 SPY/GLD/IEF with BIL fallback,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
asset_class_tsmom_top2_v1,90,standard,all_possible,4793,4793,0.21531399958272482,0.09409555601919466,0.0089714166492802,0.0,0.0,0.0,3098.025664965221,3098.0229294651285,2999.764895479957,3207.832133799033,3329.0545745255586,3396.0089135649014,3732.582470069317,-149.4743074107787,-579.6583437882568,98.02292946512853,0.03267430982170949,exact_all_possible,predeclared asset-class TSMOM top-2 SPY/GLD/IEF with BIL fallback,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
asset_class_tsmom_top2_v1,180,standard,all_possible,4703,4703,0.468424409951095,0.3217095470975973,0.12311290665532638,0.019987242185838826,0.0,0.013183074633212843,3199.7544901350902,3198.724723755823,3044.453432186074,3375.7859470718827,3551.151519442178,3670.230220852619,4117.741087445804,-209.52540047228968,-655.4062847615482,198.7247237558231,0.06624157458527447,exact_all_possible,predeclared asset-class TSMOM top-2 SPY/GLD/IEF with BIL fallback,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
asset_class_tsmom_top2_v1,30,stress,all_possible,4853,4853,0.021636101380589325,0.001442406758705955,0.0,0.0,0.0,0.0,3026.637137074916,3030.208850372038,2973.783868674617,3088.1936922905707,3161.445988388679,3212.5280858469114,3427.6187742216393,-78.21089598160233,-537.1758516984432,30.208850372037887,0.010069616790679303,exact_all_possible,predeclared asset-class TSMOM top-2 SPY/GLD/IEF with BIL fallback,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
asset_class_tsmom_top2_v1,60,stress,all_possible,4823,4823,0.10242587601078167,0.034625751606883685,0.0,0.0,0.0,0.0,3062.718978004292,3062.196244987841,2982.352249814058,3148.9912110563673,3250.3667386218076,3313.4906969841572,3564.715862670868,-119.57076474382029,-558.7989069409509,62.196244987841055,0.020732081662613755,exact_all_possible,predeclared asset-class TSMOM top-2 SPY/GLD/IEF with BIL fallback,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
asset_class_tsmom_top2_v1,90,stress,all_possible,4793,4793,0.2115585228458168,0.09346964322970999,0.0089714166492802,0.0,0.0,0.0,3095.4498641541154,3095.875081917287,2997.2063966343794,3206.1429805871194,3326.8275834071324,3395.5116645365533,3732.582470069317,-149.74339708481511,-580.7471957454263,95.87508191728693,0.03195836063909563,exact_all_possible,predeclared asset-class TSMOM top-2 SPY/GLD/IEF with BIL fallback,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
asset_class_tsmom_top2_v1,180,stress,all_possible,4703,4703,0.46204550287050816,0.3185200935573039,0.11992345311503295,0.019987242185838826,0.0,0.016372528173506273,3196.4080855507923,3194.068588026799,3040.179784248762,3372.4212800973983,3549.449667072007,3666.439734605015,4115.694752292757,-209.40019671647497,-656.8621214562172,194.0685880267988,0.06468952934226624,exact_all_possible,predeclared asset-class TSMOM top-2 SPY/GLD/IEF with BIL fallback,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
asset_class_tsmom_equal_weight_v1,30,standard,all_possible,4853,4853,0.011127137852874511,0.0010302905419328251,0.0,0.0,0.0,0.0,3023.298776114074,3028.381098562927,2980.7983655343833,3083.077712395006,3143.87476796296,3185.6102707167397,3429.3307831547168,-67.75279339086592,-512.2339339953478,28.381098562927036,0.009460366187642455,exact_all_possible,predeclared asset-class TSMOM equal-weight eligible SPY/GLD/IEF with BIL fallback,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
asset_class_tsmom_equal_weight_v1,60,standard,all_possible,4823,4823,0.06406800746423388,0.016379846568525813,0.0,0.0,0.0,0.0,3057.361580095024,3058.426895807896,2988.997589704908,3140.275567585128,3219.679535035723,3275.0575874084707,3501.220850652952,-107.08239808706549,-535.4789153700858,58.42689580789602,0.019475631935965243,exact_all_possible,predeclared asset-class TSMOM equal-weight eligible SPY/GLD/IEF with BIL fallback,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
asset_class_tsmom_equal_weight_v1,90,standard,all_possible,4793,4793,0.1487586063008554,0.05236803672021698,0.0035468391404131026,0.0,0.0,0.0,3096.205545121396,3089.8265551128075,3007.838588000981,3194.1601580124384,3282.7273260431425,3343.259477131304,3732.582470069317,-130.3660137479278,-563.5462987216501,89.82655511280745,0.029942185037602487,exact_all_possible,predeclared asset-class TSMOM equal-weight eligible SPY/GLD/IEF with BIL fallback,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
asset_class_tsmom_equal_weight_v1,180,standard,all_possible,4703,4703,0.4346162024239847,0.28088454178184136,0.06272591962577079,0.0,0.0,0.013183074633212843,3195.5076784423736,3182.3585989957783,3064.020330721839,3347.5142341390574,3472.5767960876256,3551.06764717509,3873.8423174916206,-198.21272878346417,-655.4062847615482,182.35859899577827,0.060786199665259444,exact_all_possible,predeclared asset-class TSMOM equal-weight eligible SPY/GLD/IEF with BIL fallback,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
asset_class_tsmom_equal_weight_v1,30,stress,all_possible,4853,4853,0.011127137852874511,0.0010302905419328251,0.0,0.0,0.0,0.0,3022.639430968592,3027.6441138422415,2980.2212771689556,3082.3321493056606,3143.0893984646536,3185.0449194526996,3427.6187742216393,-67.86985076243491,-513.5464436339339,27.644113842241495,0.009214704614080471,exact_all_possible,predeclared asset-class TSMOM equal-weight eligible SPY/GLD/IEF with BIL fallback,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
